# Time (seconds),f0_f0_f0,f0_f0_f1,f0_f0_f2,f0_f0_f3,f0_f0_f4,f0_f0_f5,f0_f0_f6,f0_f0_f7
3.315,1.01190185546875,1.0296173095703125,1.0553436279296875,1.0686187744140625,1.0659027099609375,1.0486907958984375,1.0216217041015625,0.994720458984375
3.354,1.0150909423828125,1.0305633544921875,1.054107666015625,1.06683349609375,1.0649871826171875,1.0493927001953125,1.02239990234375,0.99456787109375
3.393,1.0102691650390625,1.02581787109375,1.050872802734375,1.065032958984375,1.0633392333984375,1.047576904296875,1.0227203369140625,0.996673583984375
3.432,1.01116943359375,1.02667236328125,1.050048828125,1.0600128173828125,1.05865478515625,1.047637939453125,1.0259552001953125,0.9995574951171875
3.471,1.002532958984375,1.0201568603515625,1.04595947265625,1.05975341796875,1.05889892578125,1.046112060546875,1.0225830078125,0.996307373046875
3.51,1.0089263916015625,1.0232391357421875,1.0469970703125,1.05975341796875,1.0577392578125,1.042694091796875,1.01971435546875,0.994598388671875
3.549,1.01190185546875,1.0265045166015625,1.0495758056640625,1.061279296875,1.05712890625,1.040435791015625,1.0175323486328125,0.9940338134765625
3.588,1.008392333984375,1.0233306884765625,1.045074462890625,1.0570831298828125,1.0558319091796875,1.041229248046875,1.0161285400390625,0.9903106689453125
3.627,1.013885498046875,1.028656005859375,1.0517120361328125,1.062164306640625,1.0572357177734375,1.0405426025390625,1.0154876708984375,0.990936279296875
3.666,1.0148468017578125,1.03021240234375,1.0534820556640625,1.0630950927734375,1.058380126953125,1.041412353515625,1.0154876708984375,0.988983154296875
3.705,1.013916015625,1.0300750732421875,1.0533599853515625,1.06475830078125,1.0593414306640625,1.03948974609375,1.0122833251953125,0.986968994140625
3.744,1.0117950439453125,1.030364990234375,1.0550537109375,1.0647430419921875,1.05914306640625,1.0411224365234375,1.0151824951171875,0.98870849609375
3.783,1.01507568359375,1.0349273681640625,1.0581512451171875,1.0658416748046875,1.059112548828125,1.0400390625,1.0131378173828125,0.9859466552734375
3.822,1.0088348388671875,1.0272979736328125,1.0529327392578125,1.065338134765625,1.0631256103515625,1.0430908203125,1.0131683349609375,0.986358642578125
3.861,1.01251220703125,1.0288238525390625,1.054656982421875,1.0682220458984375,1.064544677734375,1.0460357666015625,1.018585205078125,0.99078369140625
3.9,1.0083465576171875,1.0275726318359375,1.0541839599609375,1.067108154296875,1.06292724609375,1.0449981689453125,1.0200347900390625,0.992645263671875
3.939,1.00799560546875,1.026336669921875,1.051239013671875,1.0624542236328125,1.057830810546875,1.039306640625,1.0145111083984375,0.9910430908203125
3.978,1.01007080078125,1.025115966796875,1.0497589111328125,1.0632476806640625,1.0601348876953125,1.04119873046875,1.01617431640625,0.9915008544921875
4.017,1.0097808837890625,1.0252227783203125,1.0482025146484375,1.0588226318359375,1.0567626953125,1.041412353515625,1.0172576904296875,0.993133544921875
4.056,1.011932373046875,1.029449462890625,1.0537567138671875,1.0644378662109375,1.05975341796875,1.042694091796875,1.0177001953125,0.992401123046875
4.095,1.0178680419921875,1.033447265625,1.0545806884765625,1.0641021728515625,1.0614776611328125,1.0471649169921875,1.022918701171875,0.9958343505859375
4.134,1.0136260986328125,1.0307159423828125,1.0545196533203125,1.0651702880859375,1.0614166259765625,1.0462646484375,1.0215911865234375,0.9942169189453125
4.173,1.0222320556640625,1.0374298095703125,1.058441162109375,1.069183349609375,1.0665130615234375,1.049713134765625,1.0225067138671875,0.9952392578125
4.212,1.0195465087890625,1.035888671875,1.0594940185546875,1.0697479248046875,1.064361572265625,1.04522705078125,1.0178070068359375,0.99078369140625
4.251,1.0119171142578125,1.0304107666015625,1.0567626953125,1.0706939697265625,1.0662078857421875,1.0469207763671875,1.0192108154296875,0.9915924072265625
4.29,1.0153961181640625,1.03216552734375,1.055450439453125,1.0661163330078125,1.061798095703125,1.043731689453125,1.0178985595703125,0.9932098388671875
4.329,1.016693115234375,1.0334014892578125,1.0564422607421875,1.0667572021484375,1.0617828369140625,1.043060302734375,1.0174560546875,0.9910125732421875
4.368,1.0179901123046875,1.033905029296875,1.0565185546875,1.0659332275390625,1.0609588623046875,1.0452117919921875,1.018890380859375,0.9915618896484375
4.407,1.01361083984375,1.03057861328125,1.054656982421875,1.065582275390625,1.062255859375,1.0458526611328125,1.020660400390625,0.993133544921875
4.446,1.00933837890625,1.027862548828125,1.0552520751953125,1.067657470703125,1.0626220703125,1.0432586669921875,1.018096923828125,0.9926605224609375
4.485,1.009185791015625,1.0285491943359375,1.0549468994140625,1.0665283203125,1.061248779296875,1.0423583984375,1.016143798828125,0.990814208984375
4.524,1.015899658203125,1.0343017578125,1.0587921142578125,1.0696258544921875,1.06536865234375,1.047393798828125,1.0196685791015625,0.9911041259765625
4.563,1.010833740234375,1.029937744140625,1.0576019287109375,1.0687408447265625,1.0627288818359375,1.045257568359375,1.0186614990234375,0.9904632568359375
4.602,1.014251708984375,1.034423828125,1.0595550537109375,1.0690460205078125,1.0626068115234375,1.044219970703125,1.0181732177734375,0.99090576171875
4.641,1.012054443359375,1.029144287109375,1.0535430908203125,1.065765380859375,1.0628204345703125,1.0460662841796875,1.019561767578125,0.9912261962890625
4.68,1.0164031982421875,1.03564453125,1.0584259033203125,1.066253662109375,1.0609283447265625,1.04510498046875,1.0206756591796875,0.99334716796875
4.719,1.0149383544921875,1.03277587890625,1.0576934814453125,1.067291259765625,1.0625152587890625,1.046875,1.0207366943359375,0.9915313720703125
4.758,1.019134521484375,1.0366058349609375,1.05963134765625,1.06884765625,1.0617218017578125,1.0448150634765625,1.0211029052734375,0.9941558837890625
4.797,1.0168914794921875,1.032135009765625,1.0548248291015625,1.06634521484375,1.0626220703125,1.0449371337890625,1.0188751220703125,0.9924468994140625
4.836,1.01007080078125,1.026763916015625,1.052276611328125,1.0644989013671875,1.05865478515625,1.0401611328125,1.0166473388671875,0.9933319091796875
4.875,1.0096588134765625,1.027008056640625,1.0505218505859375,1.06048583984375,1.057861328125,1.044525146484375,1.0210418701171875,0.992919921875
4.914,1.01190185546875,1.0303497314453125,1.0548553466796875,1.06414794921875,1.0597381591796875,1.044525146484375,1.0197906494140625,0.991729736328125
4.953,1.0142669677734375,1.03094482421875,1.0550079345703125,1.066162109375,1.061981201171875,1.045013427734375,1.0199432373046875,0.993133544921875
4.992,1.012481689453125,1.0289306640625,1.051910400390625,1.0630340576171875,1.060150146484375,1.0438232421875,1.0186614990234375,0.9928741455078125
5.031,1.0206298828125,1.0344696044921875,1.054412841796875,1.06414794921875,1.0606842041015625,1.045440673828125,1.02178955078125,0.995880126953125
5.07,1.0137939453125,1.0305328369140625,1.053802490234375,1.063720703125,1.0605316162109375,1.045257568359375,1.0221099853515625,0.995513916015625
5.109,1.0076141357421875,1.022796630859375,1.0462493896484375,1.057373046875,1.0560455322265625,1.0443115234375,1.0220184326171875,0.9957122802734375
5.148,1.0152740478515625,1.032501220703125,1.055999755859375,1.0645599365234375,1.0584259033203125,1.04254150390625,1.0188140869140625,0.992340087890625
5.187,1.0111541748046875,1.025604248046875,1.0493621826171875,1.0618743896484375,1.0586395263671875,1.040771484375,1.0175933837890625,0.99530029296875
5.226,1.0110321044921875,1.028106689453125,1.0511322021484375,1.061859130859375,1.059844970703125,1.0441741943359375,1.018463134765625,0.9925994873046875
5.265,1.0055389404296875,1.0217742919921875,1.048187255859375,1.059478759765625,1.055450439453125,1.041046142578125,1.019012451171875,0.993316650390625
5.304,1.012420654296875,1.0278472900390625,1.0485382080078125,1.0564422607421875,1.0543975830078125,1.0427093505859375,1.0209503173828125,0.995147705078125
5.343,1.0093841552734375,1.025146484375,1.048004150390625,1.05810546875,1.05413818359375,1.0396728515625,1.017120361328125,0.992095947265625
5.382,1.0120697021484375,1.028289794921875,1.0518341064453125,1.0629425048828125,1.05828857421875,1.0403594970703125,1.017181396484375,0.9925689697265625
5.421,1.02459716796875,1.0361785888671875,1.054046630859375,1.063018798828125,1.0591888427734375,1.04351806640625,1.0200958251953125,0.99383544921875
5.46,1.013336181640625,1.0282135009765625,1.0516510009765625,1.0624542236328125,1.0583343505859375,1.0400390625,1.013275146484375,0.987213134765625
5.499,1.015228271484375,1.03033447265625,1.0519561767578125,1.061309814453125,1.0561676025390625,1.0402984619140625,1.0179595947265625,0.9917755126953125
5.538,1.0163726806640625,1.0293731689453125,1.050262451171875,1.059967041015625,1.05535888671875,1.0392303466796875,1.0155792236328125,0.990234375
5.577,1.0221710205078125,1.03662109375,1.056976318359375,1.065185546875,1.0597991943359375,1.042083740234375,1.0148773193359375,0.9878387451171875
5.616,1.0133209228515625,1.0291900634765625,1.0529327392578125,1.064208984375,1.0584716796875,1.039459228515625,1.0131988525390625,0.9882659912109375
5.655,1.017425537109375,1.0329437255859375,1.0565948486328125,1.067718505859375,1.0617828369140625,1.0426788330078125,1.015411376953125,0.9893646240234375
5.694,1.008575439453125,1.0268096923828125,1.0531158447265625,1.0639801025390625,1.057464599609375,1.039154052734375,1.01385498046875,0.9883880615234375
5.733,1.0168304443359375,1.0338287353515625,1.0568389892578125,1.0664215087890625,1.06219482421875,1.0474395751953125,1.0214385986328125,0.99188232421875
5.772,1.014923095703125,1.0321807861328125,1.0575103759765625,1.0682220458984375,1.0648040771484375,1.047943115234375,1.0212860107421875,0.992279052734375
5.811,1.0068359375,1.027008056640625,1.053558349609375,1.0640716552734375,1.061798095703125,1.0480499267578125,1.023590087890625,0.9952239990234375
5.85,1.015411376953125,1.031524658203125,1.0543212890625,1.0682373046875,1.0668792724609375,1.0491943359375,1.0222320556640625,0.9937896728515625
5.889,1.018890380859375,1.0348358154296875,1.0570831298828125,1.069122314453125,1.0668182373046875,1.0503692626953125,1.024749755859375,0.9964599609375
5.928,1.009429931640625,1.025482177734375,1.0519256591796875,1.06610107421875,1.064483642578125,1.048004150390625,1.022186279296875,0.9944000244140625
5.967,1.0177764892578125,1.031158447265625,1.053070068359375,1.064971923828125,1.06396484375,1.0502166748046875,1.0257110595703125,0.9971771240234375
6.006,1.0062408447265625,1.0180511474609375,1.04150390625,1.0556182861328125,1.056732177734375,1.0467529296875,1.0245513916015625,0.9969940185546875
6.045,1.010986328125,1.0252685546875,1.048675537109375,1.0605316162109375,1.0595703125,1.046051025390625,1.023529052734375,0.9975128173828125
6.084,1.009765625,1.023834228515625,1.0452423095703125,1.0559234619140625,1.0545196533203125,1.0408172607421875,1.0184783935546875,0.99310302734375
6.123,1.0068511962890625,1.0231170654296875,1.046478271484375,1.05767822265625,1.0552215576171875,1.0399322509765625,1.014495849609375,0.989532470703125
6.162,1.022491455078125,1.0378875732421875,1.0578155517578125,1.0646209716796875,1.0581817626953125,1.040283203125,1.016265869140625,0.9912872314453125
6.201,1.006011962890625,1.0254669189453125,1.05218505859375,1.063140869140625,1.0581512451171875,1.038330078125,1.0113525390625,0.9860382080078125
6.24,1.019622802734375,1.0370941162109375,1.06097412109375,1.070465087890625,1.0642852783203125,1.0442352294921875,1.01666259765625,0.9887847900390625
6.279,1.0156097412109375,1.03216552734375,1.0560760498046875,1.0681304931640625,1.0651092529296875,1.047210693359375,1.018035888671875,0.9886016845703125
6.318,1.0110321044921875,1.03131103515625,1.0570220947265625,1.0675201416015625,1.063629150390625,1.04736328125,1.021942138671875,0.9925689697265625
6.357,1.0085601806640625,1.026214599609375,1.052032470703125,1.0653228759765625,1.0625,1.0442962646484375,1.019378662109375,0.9945526123046875
6.396,1.0167694091796875,1.0340728759765625,1.05767822265625,1.06890869140625,1.0673980712890625,1.05303955078125,1.0257568359375,0.9947509765625
6.435,1.0157470703125,1.03070068359375,1.05535888671875,1.0705413818359375,1.0691070556640625,1.05181884765625,1.025238037109375,0.997528076171875
6.474,1.016357421875,1.03106689453125,1.0548095703125,1.068939208984375,1.0675811767578125,1.050750732421875,1.0240631103515625,0.99566650390625
6.513,1.0106353759765625,1.0262908935546875,1.051513671875,1.0653228759765625,1.064300537109375,1.0488128662109375,1.0240020751953125,0.9973297119140625
6.552,1.011810302734375,1.0260009765625,1.04901123046875,1.062255859375,1.0629425048828125,1.0485076904296875,1.022216796875,0.9943389892578125
6.591,1.0186004638671875,1.0339202880859375,1.0568084716796875,1.0689544677734375,1.0658416748046875,1.048919677734375,1.0235443115234375,0.995330810546875
6.63,1.00665283203125,1.0228424072265625,1.0496826171875,1.0634307861328125,1.05963134765625,1.0430450439453125,1.019927978515625,0.99560546875
6.669,1.0061798095703125,1.024658203125,1.05084228515625,1.0634918212890625,1.061065673828125,1.0465850830078125,1.0241546630859375,0.9986724853515625
6.708,1.01287841796875,1.0304107666015625,1.0559539794921875,1.0685882568359375,1.0648651123046875,1.0472869873046875,1.0222015380859375,0.997344970703125
6.747,1.0209808349609375,1.0335235595703125,1.0558319091796875,1.06927490234375,1.0665283203125,1.0498046875,1.0246124267578125,0.9972076416015625
6.786,1.01409912109375,1.031036376953125,1.0588226318359375,1.0736236572265625,1.070098876953125,1.0507659912109375,1.0224456787109375,0.99444580078125
6.825,1.02020263671875,1.035247802734375,1.0595245361328125,1.073150634765625,1.0681915283203125,1.0488433837890625,1.0222320556640625,0.9946441650390625
6.864,1.0166473388671875,1.032989501953125,1.0575103759765625,1.070281982421875,1.0670318603515625,1.04791259765625,1.021209716796875,0.996002197265625
6.903,1.0173492431640625,1.0363922119140625,1.062347412109375,1.0730133056640625,1.0657196044921875,1.0465545654296875,1.0205078125,0.99468994140625
6.942,1.0091094970703125,1.028472900390625,1.0538177490234375,1.064788818359375,1.0601806640625,1.0416107177734375,1.0160064697265625,0.9914703369140625
6.981,1.01611328125,1.0321807861328125,1.0565338134765625,1.0673065185546875,1.06158447265625,1.0419464111328125,1.01806640625,0.995452880859375
7.02,1.006744384765625,1.0236663818359375,1.0490264892578125,1.0589752197265625,1.0525360107421875,1.0351104736328125,1.0118255615234375,0.9879913330078125
7.059,1.029937744140625,1.0442962646484375,1.06304931640625,1.070281982421875,1.0642242431640625,1.0455780029296875,1.018890380859375,0.9918212890625
7.098,1.023284912109375,1.0382080078125,1.0587921142578125,1.06671142578125,1.0594329833984375,1.0399322509765625,1.0136566162109375,0.9894256591796875
7.137,1.0091400146484375,1.027008056640625,1.0536956787109375,1.0649871826171875,1.0570068359375,1.03729248046875,1.01263427734375,0.9898681640625
7.176,1.02264404296875,1.0384521484375,1.0588836669921875,1.067626953125,1.06036376953125,1.0413665771484375,1.0157928466796875,0.9903411865234375
7.215,1.0135650634765625,1.0313720703125,1.0543365478515625,1.06304931640625,1.0591278076171875,1.0419158935546875,1.015350341796875,0.990447998046875
7.254,1.0073089599609375,1.0237884521484375,1.049102783203125,1.0609283447265625,1.057647705078125,1.0409393310546875,1.016510009765625,0.9929656982421875
7.293,1.0164642333984375,1.03253173828125,1.0557708740234375,1.0657501220703125,1.058746337890625,1.03948974609375,1.015716552734375,0.9931793212890625
7.332,1.0146484375,1.032867431640625,1.05804443359375,1.06768798828125,1.061737060546875,1.0448455810546875,1.0204010009765625,0.9955902099609375
7.371,1.010498046875,1.0285797119140625,1.0541229248046875,1.0633697509765625,1.058624267578125,1.04437255859375,1.0212860107421875,0.9945068359375
